call_id,experiment_version,case_id,model_spec_id,provider,requested_model,condition_id,condition_family,canonical_rung,factorial_bits,present_evidence_ids,missing_evidence_ids,leakage_expected,run_id,seed,status,prompt_hash,evidence_hash,audit_packet_id,started_at_utc,completed_at_utc,returned_model,model_digest,input_tokens,output_tokens,reasoning_tokens,estimated_cost_usd,parse_repair_attempted,error
C-420b99b02d6882c02da6,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_EMPTY_L5,evidence_free_negative_control,L5,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,1128317225,ok,3c9c2d7c49f7464193ac3c2ce7379bc35bf0db0b32d0df9675d4f3d76683fa37,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-ee738fa71964f9c8,2026-08-25T14:16:22.877666+00:00,2026-08-25T14:16:36.315038+00:00,deepseek-v4-pro,remote_provider,785,772,651,0.00409332,0,
C-b7844797bd24ee500c6c,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,1,3099160336,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T14:16:36.334160+00:00,2026-08-25T14:17:47.460623+00:00,deepseek-v4-pro,remote_provider,3021,4303,4138,0.0210276,0,
C-3b434af3896966aa474e,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,6,1014526572,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T14:17:47.479063+00:00,2026-08-25T14:17:52.489602+00:00,gpt-5.6-terra,remote_provider,1056,162,0,0.004056,0,
C-7b69878fd8c7bc7488bf,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L3,evidence_free_negative_control,L3,,,M0;M1;M2;M3;M4;M5;M6;M7,0,1,2090774280,ok,42bb351f30546e7271059aaf986387f4c33eea3ddad572667dfa6def7846a6c1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-4c3404de66a64fb7,2026-08-25T14:17:52.509191+00:00,2026-08-25T14:18:22.018803+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,890,115,0,0.0,0,
C-4305c3d1378e486e4e84,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,4,1144712010,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T14:18:22.029796+00:00,2026-08-25T14:19:21.219448+00:00,deepseek-v4-pro,remote_provider,4182,3653,3443,0.01998612,0,
C-47f1c20c0506109670e6,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,6,1227286917,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T14:19:21.235306+00:00,2026-08-25T14:20:33.247038+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,1974,115,0,0.0,0,
C-35c049b2db9f0b48d2c0,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,10,922054955,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T14:20:33.256408+00:00,2026-08-25T14:20:42.312177+00:00,gpt-5.6-terra,remote_provider,3512,370,192,0.011464,0,
C-63ba996150f2c177160b,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,2,1693434074,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T14:20:42.326664+00:00,2026-08-25T14:22:44.801068+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6097,162,0,0.0,0,
C-329f9b088d6f08dd7a49,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,9,869581441,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T14:22:44.813904+00:00,2026-08-25T14:23:58.791381+00:00,deepseek-v4-pro,remote_provider,2768,4338,4079,0.02083224,0,
C-94ce7a843186f87a6e65,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L0,legacy_leaky_positive_control,L0,,M0,M1;M2;M3;M4;M5;M6;M7,1,1,2516820477,ok,ecfd2fb177aeae37a5fb312d748c957ff7aff297634b72891643bf043af1b0f5,c9a01a301d3bcc53bf9a81639b2056a38bd1757476eaa159087c96649f99f8f9,LEAKY-L0-c9a01a301d3b,2026-08-25T14:23:58.812622+00:00,2026-08-25T14:24:45.887840+00:00,deepseek-v4-pro,remote_provider,684,2683,2507,0.01152756,0,
C-38bf006734d37e618f78,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_LEAKY_L4,legacy_leaky_positive_control,L4,,M0;M1;M2;M3;M4,M5;M6;M7,1,3,972302304,ok,f97ebde1e6429686b36a4e3e26927467154047a34ff2566472451ed096a6e69b,db61a42048e3635bbc87a6f25cd8328c8bb3e3aa0698a40540f1518daae8590b,LEAKY-L4-db61a42048e3,2026-08-25T14:24:45.904358+00:00,2026-08-25T14:27:27.441043+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2496,132,0,0.0,0,
C-c7cbea86d47ffcf5949b,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0000,factorial,L3,0000,M0;M1;M2;M3,M4;M5;M6;M7,0,6,3372290559,ok,4be32aee8e0144ec47732d75ed1321a9d7e1bdb452dad35a8b477ebafe06f622,82edf5389297b9a009837da45334b076251b01dd7f496262dfc6a21e51ac1819,AUDIT-91f0c8b4b8420e9f,2026-08-25T14:27:27.463482+00:00,2026-08-25T14:28:25.581987+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2247,162,0,0.0,0,
C-239f1bb0f4faf39954f0,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0111,factorial,,0111,M0;M1;M2;M3;M5;M6;M7,M4,0,7,617890601,ok,66c661fdb616135ab02dd61428d0b5baff2f94c24a34e4bd56c5162d7c792405,ab10f9660b88475d3f695a0c4b19db4f159e146e07ee89d8f27259d17e36c41f,AUDIT-ead1e3860d05c27b,2026-08-25T14:28:25.597792+00:00,2026-08-25T14:30:36.894897+00:00,deepseek-v4-pro,remote_provider,3731,6671,6477,0.03134208,0,
C-d2b411a423080349ccfa,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,8,3555277085,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T14:30:36.919086+00:00,2026-08-25T14:30:47.942870+00:00,gpt-5.6-terra,remote_provider,3924,328,175,0.011784,0,
C-654819711c6ce0e90212,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,7,1719484650,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T14:30:47.967828+00:00,2026-08-25T14:32:04.363820+00:00,deepseek-v4-pro,remote_provider,3021,3910,3697,0.01947132,0,
C-692d2b5fae2e4e673875,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0010,factorial,,0010,M0;M1;M2;M3;M6,M4;M5;M7,0,10,1784828632,ok,cd0600100543486ec9f3dada4e8a9986d622cc7917000c66e0557ba3c3a7b7b9,a9212d75c49a53df2360ca784ed055893f70fb8428476b2fce3223234cfa3a95,AUDIT-76a57b51349622ec,2026-08-25T14:32:04.386163+00:00,2026-08-25T14:33:06.569436+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2398,178,0,0.0,0,
C-19a29ffb0ec99d529d6a,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,6,450348916,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T14:33:06.586617+00:00,2026-08-25T14:33:17.196404+00:00,gpt-5.6-terra,remote_provider,4118,372,224,0.0127,0,
C-eede067ddfb276e94e98,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_EMPTY_L6,evidence_free_negative_control,L6,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,4027788790,ok,3e924aa863c9cf97c4c8564b384302762224368bb1bdeede476428557887cf31,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-aea093381a53a3f2,2026-08-25T14:33:17.214184+00:00,2026-08-25T14:33:30.551290+00:00,deepseek-v4-pro,remote_provider,785,643,512,0.00358248,0,
C-87a0ca1fd29f0c688f52,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_EMPTY_L6,evidence_free_negative_control,L6,,,M0;M1;M2;M3;M4;M5;M6;M7,0,1,2295722392,ok,3e924aa863c9cf97c4c8564b384302762224368bb1bdeede476428557887cf31,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-aea093381a53a3f2,2026-08-25T14:33:30.573135+00:00,2026-08-25T14:33:38.709561+00:00,deepseek-v4-pro,remote_provider,785,410,282,0.0026598,0,
C-554572c405bf314b98cc,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,10,1450875453,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T14:33:38.727170+00:00,2026-08-25T14:35:04.159639+00:00,deepseek-v4-pro,remote_provider,3220,4852,4666,0.02346432,0,
C-eb073a2d489582fb519e,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0111,factorial,,0111,M0;M1;M2;M3;M5;M6;M7,M4,0,5,3963380134,ok,66c661fdb616135ab02dd61428d0b5baff2f94c24a34e4bd56c5162d7c792405,ab10f9660b88475d3f695a0c4b19db4f159e146e07ee89d8f27259d17e36c41f,AUDIT-ead1e3860d05c27b,2026-08-25T14:35:04.180527+00:00,2026-08-25T14:35:23.293759+00:00,gpt-5.6-terra,remote_provider,3709,421,253,0.01247,0,
C-383e31dc12416b9e8c49,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,1,963860821,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T14:35:23.322364+00:00,2026-08-25T14:37:27.033676+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4325,121,0,0.0,0,
C-51829763020ef1453c1c,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_EMPTY_L0,evidence_free_negative_control,L0,,,M0;M1;M2;M3;M4;M5;M6;M7,0,2,1387773660,ok,e2b95d9bcb5c3c3666edcc69361173a763f537e0bb87773d5fb27730ea911f68,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-59bbaf3082a51e71,2026-08-25T14:37:27.049884+00:00,2026-08-25T14:37:30.430488+00:00,gpt-5.6-terra,remote_provider,866,105,0,0.002992,0,
C-2047ad7e01a8e006bfae,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,1,561829111,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T14:37:30.445064+00:00,2026-08-25T14:38:49.673013+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,3441,169,0,0.0,0,
C-fbe906211534c434e689,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_LEAKY_L0,legacy_leaky_positive_control,L0,,M0,M1;M2;M3;M4;M5;M6;M7,1,2,4246613402,ok,ecfd2fb177aeae37a5fb312d748c957ff7aff297634b72891643bf043af1b0f5,c9a01a301d3bcc53bf9a81639b2056a38bd1757476eaa159087c96649f99f8f9,LEAKY-L0-c9a01a301d3b,2026-08-25T14:38:49.691405+00:00,2026-08-25T14:39:28.597996+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,941,172,0,0.0,0,
C-d69899fa57397092d993,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_EMPTY_L4,evidence_free_negative_control,L4,,,M0;M1;M2;M3;M4;M5;M6;M7,0,1,3620585843,ok,a6d9a1402e5f6ccdf461d7569cfbaa314eeb2800f6bb265ec40543cc3d3dce6e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-774de2e095336ed4,2026-08-25T14:39:28.616510+00:00,2026-08-25T14:39:36.262113+00:00,deepseek-v4-pro,remote_provider,784,397,274,0.002607,0,
C-69171632a6ebd6b1feff,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,10,1783381419,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T14:39:36.288737+00:00,2026-08-25T14:40:45.860675+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,1974,115,0,0.0,0,
C-eda397f88f255878bc1d,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,2,4007182193,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T14:40:45.880450+00:00,2026-08-25T14:40:54.753701+00:00,gpt-5.6-terra,remote_provider,3186,354,168,0.01062,0,
C-766a5e972d7e607ed06c,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,2,2006943248,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T14:40:54.769840+00:00,2026-08-25T14:41:38.527188+00:00,deepseek-v4-pro,remote_provider,1313,2618,2431,0.01210044,0,
C-476eaf90b96421b0c305,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_LEAKY_L4,legacy_leaky_positive_control,L4,,M0;M1;M2;M3;M4,M5;M6;M7,1,2,1218696969,ok,f97ebde1e6429686b36a4e3e26927467154047a34ff2566472451ed096a6e69b,db61a42048e3635bbc87a6f25cd8328c8bb3e3aa0698a40540f1518daae8590b,LEAKY-L4-db61a42048e3,2026-08-25T14:41:38.557668+00:00,2026-08-25T14:41:49.026535+00:00,gpt-5.6-terra,remote_provider,1016,665,459,0.010012,0,
C-685b0c6625eec7d0a0b8,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_LEAKY_L6,legacy_leaky_positive_control,L6,,M0;M1;M2;M3;M4;M5;M6,M7,1,1,1771058143,ok,98e64f1dcc473fe40b9067f838e673b43fb03e40ad78b6909d41ee8a8404791a,243f86f3327b56d0a61647d6ed09975e2bdb974f6ae5b26dad3a991cb1799587,LEAKY-L6-243f86f3327b,2026-08-25T14:41:49.067261+00:00,2026-08-25T14:43:18.867470+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2179,130,0,0.0,0,
C-78f8c503385058f0c530,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,7,2049830012,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T14:43:18.886571+00:00,2026-08-25T14:44:39.848734+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2349,168,0,0.0,0,
C-0bcca7e35d466b624b7a,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,7,218222428,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T14:44:39.866064+00:00,2026-08-25T14:44:50.555715+00:00,gpt-5.6-terra,remote_provider,4038,528,360,0.014412,0,
C-9fe22a4bc93fef6ad1b5,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_EMPTY_L7,evidence_free_negative_control,L7,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,2702660036,ok,bc2b9ff8fe2fca63e422ee1bffd758a931430bec9b50d2d07c5df7841a950261,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-bd0da7432cd51aa6,2026-08-25T14:44:50.578821+00:00,2026-08-25T14:45:16.939839+00:00,gpt-5.6-terra,remote_provider,866,105,0,0.002992,0,
C-582ae28c32e7be5a5841,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_EMPTY_L2,evidence_free_negative_control,L2,,,M0;M1;M2;M3;M4;M5;M6;M7,0,1,1499466245,ok,5b1acd70eae27bd0d62c588f6554b37511b5e61d97ad5329e56ccf6af8a00369,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-fddecd41d3db67e5,2026-08-25T14:45:16.969203+00:00,2026-08-25T14:45:24.892086+00:00,deepseek-v4-pro,remote_provider,786,454,335,0.00283536,0,
C-6265aa6ad7058314afee,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,8,1671090659,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T14:45:24.909492+00:00,2026-08-25T14:47:07.102167+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,3994,124,0,0.0,0,
C-c67b2e6e32f6f8407037,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1101,factorial,,1101,M0;M1;M2;M3;M4;M5;M7,M6,0,9,3350222311,ok,3085fa9431f9fd298f05614bce4f51b165fcba9246dec9e21c720fe1eb705d56,b1028780608b865bc9f8dc6c494cad8d128b3d667940dbc63620f3229c28d52f,AUDIT-5bf978d1dd750a42,2026-08-25T14:47:07.128302+00:00,2026-08-25T14:47:16.188755+00:00,gpt-5.6-terra,remote_provider,4971,365,191,0.014322,0,
C-5da23370a57decb8a1ed,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0111,factorial,,0111,M0;M1;M2;M3;M5;M6;M7,M4,0,1,1591171817,ok,66c661fdb616135ab02dd61428d0b5baff2f94c24a34e4bd56c5162d7c792405,ab10f9660b88475d3f695a0c4b19db4f159e146e07ee89d8f27259d17e36c41f,AUDIT-ead1e3860d05c27b,2026-08-25T14:47:16.208215+00:00,2026-08-25T14:48:40.222000+00:00,deepseek-v4-pro,remote_provider,3731,4897,4734,0.02431704,0,
C-0d5a73df58102c2c1a24,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,3,244292440,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T14:48:40.520288+00:00,2026-08-25T14:48:47.638124+00:00,gpt-5.6-terra,remote_provider,1380,276,126,0.006072,0,
C-f0be6eee3e800012fcad,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,7,4059272807,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T14:48:47.661114+00:00,2026-08-25T14:50:21.459492+00:00,deepseek-v4-pro,remote_provider,2634,5681,5498,0.02597364,0,
C-9ae0405bb0ee6681fa60,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,5,2618648532,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T14:50:21.490617+00:00,2026-08-25T14:50:58.333061+00:00,deepseek-v4-pro,remote_provider,1313,2275,2105,0.01074216,0,
C-44619458b99177ae3421,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,9,1167506385,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T14:50:58.370175+00:00,2026-08-25T14:52:28.944974+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2349,168,0,0.0,0,
C-0689dd5e562e5c270701,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,8,129959127,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T14:52:28.965726+00:00,2026-08-25T14:53:49.212499+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2349,168,0,0.0,0,
